Secuencia,Mano,Punto,X,Y,Z
18,Derecha,4,0.17470699548721313,0.5201696157455444,-0.027905849739909172
18,Derecha,5,0.2461642175912857,0.5940647125244141,-0.017543260008096695
18,Derecha,6,0.2636057436466217,0.49447447061538696,-0.03551151975989342
18,Derecha,7,0.28007349371910095,0.43831413984298706,-0.04753996804356575
18,Derecha,8,0.2971963584423065,0.39527013897895813,-0.05466093495488167
18,Derecha,9,0.27871838212013245,0.607492208480835,-0.027026085183024406
18,Derecha,10,0.30220574140548706,0.4992794394493103,-0.04038942977786064
18,Derecha,11,0.3199547827243805,0.4347497224807739,-0.049459222704172134
18,Derecha,12,0.33722007274627686,0.38443297147750854,-0.055929359048604965
18,Derecha,13,0.3077714145183563,0.6336949467658997,-0.037108998745679855
18,Derecha,14,0.33404675126075745,0.5346898436546326,-0.049305930733680725
18,Derecha,15,0.3508831858634949,0.47702673077583313,-0.055664293467998505
18,Derecha,16,0.3645574450492859,0.432180255651474,-0.06015780195593834
18,Derecha,17,0.33340686559677124,0.6673946380615234,-0.04761366546154022
18,Derecha,18,0.35632824897766113,0.5961757302284241,-0.0574389286339283
18,Derecha,19,0.36996108293533325,0.5524916052818298,-0.05951427295804024
18,Derecha,20,0.3817077875137329,0.5142159461975098,-0.06045642867684364
18,Derecha,0,0.22511181235313416,0.7826992273330688,3.894077167387877e-07
18,Derecha,1,0.18859773874282837,0.7102171182632446,-0.006495361682027578
18,Derecha,2,0.17531439661979675,0.6241954565048218,-0.015920959413051605
18,Derecha,3,0.17404919862747192,0.5547502040863037,-0.024676373228430748
18,Derecha,4,0.16056513786315918,0.5070925951004028,-0.034026529639959335
18,Derecha,5,0.2283443957567215,0.5814491510391235,-0.03060421720147133
18,Derecha,6,0.254523366689682,0.47681117057800293,-0.04881059750914574
18,Derecha,7,0.27366358041763306,0.41969579458236694,-0.058283731341362
18,Derecha,8,0.29058435559272766,0.3768513798713684,-0.06279556453227997
18,Derecha,9,0.261397123336792,0.5951473712921143,-0.037706129252910614
18,Derecha,10,0.29001572728157043,0.48236075043678284,-0.05092591047286987
18,Derecha,11,0.30768606066703796,0.41606104373931885,-0.05701357126235962
18,Derecha,12,0.3217594623565674,0.3671635389328003,-0.06110744550824165
18,Derecha,13,0.29148298501968384,0.6191934943199158,-0.044510673731565475
18,Derecha,14,0.3221210837364197,0.513696014881134,-0.05544869601726532
18,Derecha,15,0.33939027786254883,0.45172131061553955,-0.0610077939927578
18,Derecha,16,0.35275617241859436,0.4055085778236389,-0.0648903101682663
18,Derecha,17,0.31851574778556824,0.6502203941345215,-0.05148233100771904
18,Derecha,18,0.34380853176116943,0.5729801654815674,-0.06144661083817482
18,Derecha,19,0.35727208852767944,0.5253636837005615,-0.06453611701726913
18,Derecha,20,0.3689503073692322,0.4858044683933258,-0.06568627059459686
18,Derecha,0,0.22648820281028748,0.7732489705085754,3.634728500401252e-07
18,Derecha,1,0.18444037437438965,0.7063466310501099,-0.009440204128623009
18,Derecha,2,0.1681096851825714,0.6280287504196167,-0.019736476242542267
18,Derecha,3,0.16734462976455688,0.5593652725219727,-0.029156135395169258
18,Derecha,4,0.15681621432304382,0.5068191885948181,-0.03879750147461891
18,Derecha,5,0.22474542260169983,0.5754883289337158,-0.02782188355922699
18,Derecha,6,0.2513778507709503,0.471893846988678,-0.04443381354212761
18,Derecha,7,0.2695339620113373,0.41629284620285034,-0.0533236563205719
18,Derecha,8,0.2859254479408264,0.3751709461212158,-0.05753267556428909
18,Derecha,9,0.25945958495140076,0.5882758498191833,-0.032900456339120865
18,Derecha,10,0.28615450859069824,0.4763280153274536,-0.04443773627281189
18,Derecha,11,0.30318310856819153,0.4120357632637024,-0.05080693960189819
18,Derecha,12,0.31745535135269165,0.3650875687599182,-0.05522044375538826
18,Derecha,13,0.290560245513916,0.611356794834137,-0.03823442757129669
18,Derecha,14,0.31768035888671875,0.508974015712738,-0.04844212159514427
18,Derecha,15,0.3338697850704193,0.4502767324447632,-0.054187238216400146
18,Derecha,16,0.3463435173034668,0.40647828578948975,-0.058062709867954254
18,Derecha,17,0.31874626874923706,0.6411640048027039,-0.04402977228164673
18,Derecha,18,0.34272950887680054,0.5666059255599976,-0.05272160470485687
18,Derecha,19,0.3558776378631592,0.5216633677482605,-0.0549241304397583
18,Derecha,20,0.3668772578239441,0.48287221789360046,-0.055394113063812256
18,Derecha,0,0.22652778029441833,0.7784209251403809,3.522007432366081e-07
18,Derecha,1,0.18657684326171875,0.7108166217803955,-0.010398991405963898
18,Derecha,2,0.1682731807231903,0.6300008296966553,-0.021593516692519188
18,Derecha,3,0.16084900498390198,0.5627647638320923,-0.031824152916669846
18,Derecha,4,0.14663541316986084,0.513534426689148,-0.042532142251729965
18,Derecha,5,0.22569707036018372,0.5834110975265503,-0.03192457929253578
18,Derecha,6,0.24823187291622162,0.4778074026107788,-0.05023352429270744
18,Derecha,7,0.26420190930366516,0.41887789964675903,-0.06009905785322189
18,Derecha,8,0.2786032557487488,0.37508368492126465,-0.06490594893693924
18,Derecha,9,0.2584754228591919,0.5961430668830872,-0.03737060725688934
18,Derecha,10,0.2817751467227936,0.4824763238430023,-0.051718417555093765
18,Derecha,11,0.2964881658554077,0.41317081451416016,-0.05979207903146744
18,Derecha,12,0.3091009259223938,0.36119842529296875,-0.06505738943815231
18,Derecha,13,0.2886294424533844,0.6181293725967407,-0.04294093698263168
18,Derecha,14,0.31507718563079834,0.5129327178001404,-0.05563807860016823
18,Derecha,15,0.3301543593406677,0.44981271028518677,-0.06349475681781769
18,Derecha,16,0.3417936861515045,0.40249520540237427,-0.06827311962842941
18,Derecha,17,0.3164803981781006,0.6463238596916199,-0.04884094372391701
18,Derecha,18,0.3404870927333832,0.568958044052124,-0.0597006157040596
18,Derecha,19,0.35324060916900635,0.521580159664154,-0.06365376710891724
18,Derecha,20,0.36373522877693176,0.4817902445793152,-0.06508602201938629
18,Derecha,0,0.22716696560382843,0.7760200500488281,3.609353314004693e-07
18,Derecha,1,0.18601398169994354,0.7088271379470825,-0.01012330874800682
18,Derecha,2,0.16815391182899475,0.6277891993522644,-0.02099275402724743
18,Derecha,3,0.16138716042041779,0.5607070922851562,-0.030717026442289352
18,Derecha,4,0.14551012217998505,0.5133078098297119,-0.04082406312227249
18,Derecha,5,0.22538797557353973,0.5802756547927856,-0.032269034534692764
18,Derecha,6,0.24920810759067535,0.4765697121620178,-0.05005024001002312
18,Derecha,7,0.26528364419937134,0.4181171655654907,-0.05963001772761345
18,Derecha,8,0.27946972846984863,0.37479087710380554,-0.06426642835140228
18,Derecha,9,0.2586612105369568,0.594240665435791,-0.03731495141983032
18,Derecha,10,0.28230711817741394,0.48233142495155334,-0.050899822264909744
18,Derecha,11,0.2970976233482361,0.4139416217803955,-0.058332741260528564
18,Derecha,12,0.30931589007377625,0.3626415729522705,-0.063294917345047
18,Derecha,13,0.28876152634620667,0.6171848177909851,-0.042319416999816895
18,Derecha,14,0.31490349769592285,0.513599157333374,-0.054327577352523804
18,Derecha,15,0.3300182819366455,0.4510500431060791,-0.06158119812607765
18,Derecha,16,0.3415910005569458,0.40361374616622925,-0.06611453741788864
18,Derecha,17,0.31564176082611084,0.645991861820221,-0.04761366546154022
18,Derecha,18,0.33982574939727783,0.5701348185539246,-0.058223117142915726
18,Derecha,19,0.3526138663291931,0.5225657224655151,-0.0621030293405056
18,Derecha,20,0.3631019592285156,0.4817536473274231,-0.06350469589233398
18,Derecha,0,0.21497668325901031,0.8135408163070679,2.5431782546547765e-07
18,Derecha,1,0.1764357089996338,0.7462427616119385,-0.005017027724534273
18,Derecha,2,0.15672828257083893,0.6581002473831177,-0.015496093779802322
18,Derecha,3,0.15570920705795288,0.5904199481010437,-0.027635818347334862
18,Derecha,4,0.16418495774269104,0.5440692901611328,-0.04087038338184357
18,Derecha,5,0.17561733722686768,0.6209006309509277,-0.027567312121391296
18,Derecha,6,0.18951064348220825,0.5153414011001587,-0.05129849165678024
18,Derecha,7,0.20248255133628845,0.45399728417396545,-0.06463535875082016
18,Derecha,8,0.21442008018493652,0.40744537115097046,-0.0720888301730156
18,Derecha,9,0.20652040839195251,0.6311191916465759,-0.039803970605134964
18,Derecha,10,0.22717474400997162,0.5155594944953918,-0.06168494001030922
18,Derecha,11,0.24559274315834045,0.44536328315734863,-0.07383304834365845
18,Derecha,12,0.26315850019454956,0.38967251777648926,-0.08078315109014511
18,Derecha,13,0.2421051561832428,0.6544695496559143,-0.052408717572689056
18,Derecha,14,0.2616581916809082,0.5437158346176147,-0.07285691797733307
18,Derecha,15,0.27687060832977295,0.4757353365421295,-0.08146561682224274
18,Derecha,16,0.2903878390789032,0.42198503017425537,-0.08545023202896118
18,Derecha,17,0.2799140214920044,0.6866166591644287,-0.06493562459945679
18,Derecha,18,0.2969376742839813,0.6025155782699585,-0.0816914513707161
18,Derecha,19,0.30687618255615234,0.5498284697532654,-0.08559583127498627
18,Derecha,20,0.3175884783267975,0.5055773258209229,-0.08637917786836624
18,Derecha,0,0.20407456159591675,0.8645816445350647,-8.873737300518769e-08
18,Derecha,1,0.16223102807998657,0.7797985672950745,-0.007507793139666319
18,Derecha,2,0.13409221172332764,0.6938567757606506,-0.024149473756551743
18,Derecha,3,0.10693558305501938,0.6293050646781921,-0.041481323540210724
18,Derecha,4,0.06632018089294434,0.6042401790618896,-0.0591849647462368
18,Derecha,5,0.15034465491771698,0.7274025082588196,-0.044764887541532516
18,Derecha,6,0.14578577876091003,0.6659366488456726,-0.0779218003153801
18,Derecha,7,0.145175963640213,0.6431264281272888,-0.09835340082645416
18,Derecha,8,0.1439860761165619,0.6225153803825378,-0.11123326420783997
18,Derecha,9,0.1825403869152069,0.7549281120300293,-0.05792877823114395
18,Derecha,10,0.18166959285736084,0.6869947910308838,-0.08847201615571976
18,Derecha,11,0.1814843714237213,0.6519483923912048,-0.10127443075180054
18,Derecha,12,0.1807900220155716,0.6192353367805481,-0.1113702803850174
18,Derecha,13,0.222622811794281,0.781653881072998,-0.07146748155355453
18,Derecha,14,0.22627504169940948,0.7127463221549988,-0.10362422466278076
18,Derecha,15,0.22871685028076172,0.6704491972923279,-0.11151202768087387
18,Derecha,16,0.22743691504001617,0.6269421577453613,-0.11623609811067581
18,Derecha,17,0.2654062807559967,0.8091989755630493,-0.08444929867982864
18,Derecha,18,0.27747613191604614,0.7563909888267517,-0.10876577347517014
18,Derecha,19,0.28327926993370056,0.7261011600494385,-0.11344652622938156
18,Derecha,20,0.2856330871582031,0.6894689798355103,-0.11736331135034561
18,Derecha,0,0.20600707828998566,0.884092390537262,2.3652792435768788e-07
18,Derecha,1,0.17151615023612976,0.803055465221405,-0.012716800905764103
18,Derecha,2,0.14366286993026733,0.7110267281532288,-0.030793705955147743
18,Derecha,3,0.11209206283092499,0.6435166597366333,-0.04714212194085121
18,Derecha,4,0.07019494473934174,0.6128012537956238,-0.06502950936555862
18,Derecha,5,0.14798161387443542,0.7564210891723633,-0.06822791695594788
18,Derecha,6,0.14215797185897827,0.6861840486526489,-0.10413142293691635
18,Derecha,7,0.14489516615867615,0.6427603363990784,-0.12309945374727249
18,Derecha,8,0.14830899238586426,0.6029902100563049,-0.13521452248096466
18,Derecha,9,0.17743423581123352,0.7888107299804688,-0.07989304512739182
18,Derecha,10,0.17916461825370789,0.710827648639679,-0.11584771424531937
18,Derecha,11,0.18165172636508942,0.6587355136871338,-0.1292678564786911
18,Derecha,12,0.18337571620941162,0.6150779128074646,-0.13885116577148438
18,Derecha,13,0.2165367752313614,0.8185352683067322,-0.09067054092884064
18,Derecha,14,0.22582247853279114,0.7390686273574829,-0.12838947772979736
18,Derecha,15,0.2342490255832672,0.6808980703353882,-0.13948258757591248
18,Derecha,16,0.23881575465202332,0.6273816823959351,-0.14501412212848663
18,Derecha,17,0.26052042841911316,0.8445078134536743,-0.10047796368598938
18,Derecha,18,0.2736057639122009,0.7801880836486816,-0.13253210484981537
18,Derecha,19,0.2820553481578827,0.7370389699935913,-0.1419728845357895
18,Derecha,20,0.2877993881702423,0.6950840353965759,-0.14782051742076874
18,Derecha,0,0.20864367485046387,0.8861185312271118,2.616045549075352e-07
18,Derecha,1,0.17116940021514893,0.799859881401062,-0.012145786546170712
18,Derecha,2,0.14158695936203003,0.7080804109573364,-0.029742183163762093
18,Derecha,3,0.10991960018873215,0.6415531039237976,-0.04540189355611801
18,Derecha,4,0.06922885775566101,0.611614465713501,-0.062170226126909256
18,Derecha,5,0.1480780392885208,0.7588515877723694,-0.06612963229417801
18,Derecha,6,0.14365261793136597,0.6949870586395264,-0.10149355232715607
18,Derecha,7,0.1450175642967224,0.649578869342804,-0.12013740837574005
18,Derecha,8,0.14659157395362854,0.6072267293930054,-0.13233281672000885
18,Derecha,9,0.17863020300865173,0.7907687425613403,-0.07757467776536942
18,Derecha,10,0.180854931473732,0.7153803110122681,-0.11236649006605148
18,Derecha,11,0.18250161409378052,0.6620747447013855,-0.12446579337120056
18,Derecha,12,0.18456153571605682,0.6175816655158997,-0.13364359736442566
18,Derecha,13,0.2172050029039383,0.8173192143440247,-0.08839265257120132
18,Derecha,14,0.22709260880947113,0.7390168309211731,-0.12599465250968933
18,Derecha,15,0.23442459106445312,0.6802520751953125,-0.13676683604717255
18,Derecha,16,0.23901353776454926,0.6271193623542786,-0.14228245615959167
18,Derecha,17,0.26099130511283875,0.8399360179901123,-0.09827318787574768
18,Derecha,18,0.27440232038497925,0.7777948379516602,-0.13026563823223114
18,Derecha,19,0.28213822841644287,0.7344170808792114,-0.14028531312942505
18,Derecha,20,0.2879292666912079,0.6914655566215515,-0.1468629240989685
18,Derecha,0,0.23110178112983704,0.8939404487609863,1.618525544699878e-07
18,Derecha,1,0.19401130080223083,0.8086793422698975,-0.004117106553167105
18,Derecha,2,0.16577108204364777,0.7150422930717468,-0.016235599294304848
18,Derecha,3,0.1359974592924118,0.6540891528129578,-0.028865737840533257
18,Derecha,4,0.1012691780924797,0.6249439716339111,-0.04217640310525894
18,Derecha,5,0.18968325853347778,0.7027149200439453,-0.03671735152602196
18,Derecha,6,0.20496053993701935,0.6449520587921143,-0.06654325872659683
18,Derecha,7,0.22582729160785675,0.6171269416809082,-0.08663000166416168
18,Derecha,8,0.24449282884597778,0.5964877605438232,-0.09984490275382996
18,Derecha,9,0.21310345828533173,0.7431009411811829,-0.0500231496989727
18,Derecha,10,0.22753509879112244,0.6841286420822144,-0.075663723051548
18,Derecha,11,0.24767020344734192,0.6445098519325256,-0.08846229314804077
18,Derecha,12,0.26478874683380127,0.6136347651481628,-0.09866676479578018
18,Derecha,13,0.23992040753364563,0.7861453294754028,-0.06295481324195862
18,Derecha,14,0.25453096628189087,0.726513683795929,-0.08893997222185135
18,Derecha,15,0.2727305293083191,0.6809261441230774,-0.09366433322429657
18,Derecha,16,0.28640016913414,0.6419143676757812,-0.09620555490255356
18,Derecha,17,0.27082717418670654,0.8288141489028931,-0.07520819455385208
18,Derecha,18,0.2897196412086487,0.779791533946991,-0.09577909111976624
18,Derecha,19,0.30297768115997314,0.7396488785743713,-0.09786219149827957
18,Derecha,20,0.31234249472618103,0.7006882429122925,-0.09860358387231827
19,Derecha,0,0.2555873990058899,0.7819182276725769,1.4211050824997074e-07
19,Derecha,1,0.21684131026268005,0.7158133387565613,-0.013521382585167885
19,Derecha,2,0.2008097916841507,0.6387313604354858,-0.0285402312874794
19,Derecha,3,0.19272038340568542,0.5763180255889893,-0.04328063130378723
19,Derecha,4,0.17789773643016815,0.5281123518943787,-0.058363113552331924
19,Derecha,5,0.26616036891937256,0.5558536648750305,-0.025587206706404686
19,Derecha,6,0.28471681475639343,0.4630463719367981,-0.04861070588231087
19,Derecha,7,0.2958945035934448,0.42134371399879456,-0.06618529558181763
19,Derecha,8,0.30562764406204224,0.39469677209854126,-0.07604286819696426
19,Derecha,9,0.30402329564094543,0.5658749341964722,-0.03034851886332035
19,Derecha,10,0.3333548903465271,0.4716998338699341,-0.044563423842191696
19,Derecha,11,0.34791141748428345,0.4258977472782135,-0.052874356508255005
19,Derecha,12,0.3569602966308594,0.39623555541038513,-0.05874133110046387
19,Derecha,13,0.33592477440834045,0.5919720530509949,-0.037276845425367355
19,Derecha,14,0.3675682246685028,0.5112606883049011,-0.048100877553224564
19,Derecha,15,0.38068732619285583,0.4696290194988251,-0.04840919002890587
19,Derecha,16,0.38897037506103516,0.439289391040802,-0.04905068874359131
19,Derecha,17,0.3603249788284302,0.6289932131767273,-0.04571068659424782
19,Derecha,18,0.38961872458457947,0.5726515054702759,-0.05267738550901413
19,Derecha,19,0.4030557870864868,0.5434985756874084,-0.048537399619817734
19,Derecha,20,0.4113495945930481,0.5230624079704285,-0.04448975622653961
19,Derecha,0,0.23196640610694885,0.7956639528274536,2.6122816620954836e-07
19,Derecha,1,0.1941165328025818,0.72575843334198,-0.007759725674986839
19,Derecha,2,0.17776554822921753,0.641265332698822,-0.016490356996655464
19,Derecha,3,0.17484475672245026,0.5698628425598145,-0.02481694146990776
19,Derecha,4,0.1589066982269287,0.5264423489570618,-0.03396596014499664
19,Derecha,5,0.23717889189720154,0.590024471282959,-0.025309132412075996
19,Derecha,6,0.26132988929748535,0.4868965148925781,-0.04289247468113899
19,Derecha,7,0.27959975600242615,0.4301276206970215,-0.05398569628596306
19,Derecha,8,0.29543742537498474,0.38792961835861206,-0.06011442840099335
19,Derecha,9,0.27176347374916077,0.603905200958252,-0.03189881145954132
19,Derecha,10,0.3004652261734009,0.49311524629592896,-0.04527084156870842
19,Derecha,11,0.3191905617713928,0.4271649122238159,-0.0525810569524765
19,Derecha,12,0.3344826400279999,0.38032475113868713,-0.05746903270483017
19,Derecha,13,0.3016088902950287,0.6279833316802979,-0.03878800570964813
19,Derecha,14,0.32853981852531433,0.5261948704719543,-0.049771711230278015
19,Derecha,15,0.3458710014820099,0.46690160036087036,-0.054604679346084595
19,Derecha,16,0.35884901881217957,0.42623376846313477,-0.057652831077575684
19,Derecha,17,0.32744431495666504,0.6588338613510132,-0.04633007571101189
19,Derecha,18,0.3511151969432831,0.5819817781448364,-0.05474532023072243
19,Derecha,19,0.36487287282943726,0.5357722043991089,-0.055790580809116364
19,Derecha,20,0.3777792453765869,0.500364363193512,-0.05554505065083504
19,Derecha,0,0.23661302030086517,0.7879732251167297,3.192836572907254e-07
19,Derecha,1,0.19605664908885956,0.7206369042396545,-0.007519858423620462
19,Derecha,2,0.17882542312145233,0.6391860246658325,-0.016319599002599716
19,Derecha,3,0.17482396960258484,0.5696852803230286,-0.024715937674045563
19,Derecha,4,0.15842381119728088,0.5271528363227844,-0.03364131227135658
19,Derecha,5,0.23969995975494385,0.5870749354362488,-0.02512904815375805
19,Derecha,6,0.26226526498794556,0.48562148213386536,-0.04167716205120087
19,Derecha,7,0.2807842791080475,0.428425669670105,-0.05162997543811798
19,Derecha,8,0.2977212071418762,0.38666167855262756,-0.056748632341623306
19,Derecha,9,0.27472496032714844,0.6001460552215576,-0.031056582927703857
19,Derecha,10,0.30093950033187866,0.491436630487442,-0.04212984815239906
19,Derecha,11,0.31869420409202576,0.4270485043525696,-0.048138439655303955
19,Derecha,12,0.33378031849861145,0.3810794949531555,-0.05227871984243393
19,Derecha,13,0.30503880977630615,0.6230705380439758,-0.03716226667165756
19,Derecha,14,0.33130893111228943,0.5245926380157471,-0.046046797186136246
19,Derecha,15,0.3478837013244629,0.46573901176452637,-0.050602659583091736
19,Derecha,16,0.36077725887298584,0.4238002896308899,-0.05382992699742317
19,Derecha,17,0.3310149908065796,0.6525144577026367,-0.043829355388879776
19,Derecha,18,0.35482245683670044,0.5808215141296387,-0.050598107278347015
19,Derecha,19,0.368211567401886,0.5376485586166382,-0.05114644393324852
19,Derecha,20,0.3793419599533081,0.502556562423706,-0.05065622553229332
19,Derecha,0,0.23048673570156097,0.7855324149131775,3.7114145357008965e-07
19,Derecha,1,0.18937551975250244,0.7185603976249695,-0.009185494855046272
19,Derecha,2,0.17384207248687744,0.6397707462310791,-0.020112954080104828
19,Derecha,3,0.16934441030025482,0.5714799165725708,-0.030338047072291374
19,Derecha,4,0.15018659830093384,0.5282099843025208,-0.04152689874172211
19,Derecha,5,0.23309528827667236,0.5889407992362976,-0.030455470085144043
19,Derecha,6,0.25754043459892273,0.4857529401779175,-0.048114463686943054
19,Derecha,7,0.2768428921699524,0.42904919385910034,-0.05805373191833496
19,Derecha,8,0.29427284002304077,0.38760316371917725,-0.06310173124074936
19,Derecha,9,0.2674633264541626,0.6032601594924927,-0.03630034253001213
19,Derecha,10,0.29444068670272827,0.4915251135826111,-0.049189385026693344
19,Derecha,11,0.312562495470047,0.4261561632156372,-0.05598238483071327
19,Derecha,12,0.3282049000263214,0.3794693946838379,-0.06040273234248161
19,Derecha,13,0.2978771924972534,0.6277886033058167,-0.04216114804148674
19,Derecha,14,0.32444024085998535,0.5239330530166626,-0.053161345422267914
19,Derecha,15,0.34130847454071045,0.46268731355667114,-0.05913836136460304
19,Derecha,16,0.35496991872787476,0.41850632429122925,-0.0630781501531601
19,Derecha,17,0.3250436782836914,0.6581116914749146,-0.048416025936603546
19,Derecha,18,0.349208801984787,0.5838683843612671,-0.05761938542127609
19,Derecha,19,0.3633621335029602,0.539021909236908,-0.05973014608025551
19,Derecha,20,0.37553471326828003,0.5016914010047913,-0.06013845279812813
19,Derecha,0,0.23644860088825226,0.7982418537139893,3.015074128143169e-07
19,Derecha,1,0.1965710073709488,0.7277991771697998,-0.008997497148811817
19,Derecha,2,0.1748773753643036,0.6383625864982605,-0.019731802865862846
19,Derecha,3,0.16388580203056335,0.5658064484596252,-0.030567269772291183
19,Derecha,4,0.13841339945793152,0.5248872637748718,-0.04261087626218796
19,Derecha,5,0.21803489327430725,0.6103023886680603,-0.03296607360243797
19,Derecha,6,0.23751384019851685,0.5029499530792236,-0.05415485426783562
19,Derecha,7,0.25241947174072266,0.4375895857810974,-0.06574231386184692
19,Derecha,8,0.2646564245223999,0.3883131146430969,-0.07226022332906723
19,Derecha,9,0.24937494099140167,0.621764600276947,-0.04165838658809662
19,Derecha,10,0.26975733041763306,0.5041892528533936,-0.061656322330236435
19,Derecha,11,0.28366538882255554,0.42943814396858215,-0.07205318659543991
19,Derecha,12,0.2951475977897644,0.37090152502059937,-0.07803090661764145
19,Derecha,13,0.28149786591529846,0.6426759958267212,-0.050442878156900406
19,Derecha,14,0.30097177624702454,0.5295881032943726,-0.06945335119962692
19,Derecha,15,0.31256136298179626,0.4578867554664612,-0.07979439198970795
19,Derecha,16,0.32160499691963196,0.40200352668762207,-0.08509799838066101
19,Derecha,17,0.31467071175575256,0.6702782511711121,-0.05932653322815895
19,Derecha,18,0.33400261402130127,0.5856278538703918,-0.07567298412322998
19,Derecha,19,0.3448587656021118,0.5333120822906494,-0.08225031942129135
19,Derecha,20,0.3553791642189026,0.4887849688529968,-0.08524824678897858
19,Derecha,0,0.23806117475032806,0.8165680766105652,1.3264913434340997e-07
19,Derecha,1,0.1920228749513626,0.7496477365493774,0.0011812190059572458
19,Derecha,2,0.16662585735321045,0.6732866168022156,-0.003869811538606882
19,Derecha,3,0.15564416348934174,0.6101523041725159,-0.010763153433799744
19,Derecha,4,0.14424103498458862,0.5635753870010376,-0.018232667818665504
19,Derecha,5,0.19747798144817352,0.6411545276641846,-0.013539510779082775
19,Derecha,6,0.2068137526512146,0.5533129572868347,-0.030106956139206886
19,Derecha,7,0.21374404430389404,0.5115833282470703,-0.039179347455501556
19,Derecha,8,0.22014635801315308,0.48474550247192383,-0.04301838204264641
19,Derecha,9,0.2361668348312378,0.6434511542320251,-0.02432006411254406
19,Derecha,10,0.24867820739746094,0.5373488068580627,-0.03842765837907791
19,Derecha,11,0.25769901275634766,0.4753422141075134,-0.04626552015542984
19,Derecha,12,0.26639431715011597,0.42782995104789734,-0.05076010152697563
19,Derecha,13,0.2752354145050049,0.6561616659164429,-0.03538091108202934
19,Derecha,14,0.2896154820919037,0.5512948036193848,-0.049951713532209396
19,Derecha,15,0.2974713146686554,0.48836809396743774,-0.05729590356349945
19,Derecha,16,0.3034217357635498,0.4386928677558899,-0.06066007912158966
19,Derecha,17,0.3130420446395874,0.6774841547012329,-0.045546550303697586
19,Derecha,18,0.32932978868484497,0.5970025062561035,-0.055892426520586014
19,Derecha,19,0.33614233136177063,0.5472987294197083,-0.05747787654399872
19,Derecha,20,0.3412584364414215,0.5043014287948608,-0.05706536024808884
19,Derecha,0,0.24035806953907013,0.807460367679596,2.521056501336716e-07
19,Derecha,1,0.19317510724067688,0.7464913725852966,0.0017230737721547484
19,Derecha,2,0.16493657231330872,0.6687790751457214,-0.0037618933711200953
19,Derecha,3,0.1514359712600708,0.6044577360153198,-0.010200242511928082
19,Derecha,4,0.13681063055992126,0.5601375699043274,-0.01727093569934368
19,Derecha,5,0.1952880620956421,0.640722393989563,-0.020169096067547798
19,Derecha,6,0.20439451932907104,0.5499709248542786,-0.03612224757671356
19,Derecha,7,0.2120109498500824,0.5090408325195312,-0.043863896280527115
19,Derecha,8,0.2185109704732895,0.4861403703689575,-0.046700138598680496
19,Derecha,9,0.23330621421337128,0.6436765789985657,-0.030558396130800247
19,Derecha,10,0.24431173503398895,0.5379456877708435,-0.04291535168886185
19,Derecha,11,0.252623975276947,0.47743162512779236,-0.04911138117313385
19,Derecha,12,0.2600051760673523,0.4344384968280792,-0.05292263627052307
19,Derecha,13,0.2718742787837982,0.6550489664077759,-0.04040106013417244
19,Derecha,14,0.2875836491584778,0.547898530960083,-0.05322502180933952
19,Derecha,15,0.2960990071296692,0.4826275110244751,-0.060760192573070526
19,Derecha,16,0.30197104811668396,0.43236756324768066,-0.06523071229457855
19,Derecha,17,0.30898451805114746,0.6742280721664429,-0.048833463340997696
19,Derecha,18,0.32606711983680725,0.593849778175354,-0.059505391865968704
19,Derecha,19,0.3336913287639618,0.5437490940093994,-0.06204543262720108
19,Derecha,20,0.3388553857803345,0.5018000602722168,-0.06258552521467209
19,Derecha,0,0.22844192385673523,0.86036217212677,9.677065371249682e-09
19,Derecha,1,0.18606680631637573,0.7924624681472778,-0.014434533193707466
19,Derecha,2,0.15638355910778046,0.7059801816940308,-0.03136030584573746
19,Derecha,3,0.13176614046096802,0.6376886963844299,-0.04654204472899437
19,Derecha,4,0.09560182690620422,0.6053081154823303,-0.061756681650877
19,Derecha,5,0.1723932921886444,0.7394002079963684,-0.05639201030135155
19,Derecha,6,0.173880472779274,0.6591461896896362,-0.08867534250020981
19,Derecha,7,0.17786194384098053,0.6331296563148499,-0.10499882698059082
19,Derecha,8,0.17948970198631287,0.6112781763076782,-0.11454734206199646
19,Derecha,9,0.20880071818828583,0.7612496018409729,-0.06465181708335876
19,Derecha,10,0.2158927619457245,0.6796709895133972,-0.09589719027280807
19,Derecha,11,0.21638570725917816,0.64125657081604,-0.10692553967237473
19,Derecha,12,0.21659645438194275,0.6077234745025635,-0.11443736404180527
19,Derecha,13,0.25053948163986206,0.7845110893249512,-0.07315530627965927
19,Derecha,14,0.2619445323944092,0.7061505317687988,-0.10467804223299026
19,Derecha,15,0.26548609137535095,0.656351625919342,-0.1131785437464714
19,Derecha,16,0.26603400707244873,0.6083061695098877,-0.11739286035299301
19,Derecha,17,0.2937796115875244,0.8071483969688416,-0.0812583714723587
19,Derecha,18,0.30782386660575867,0.7443526387214661,-0.10659068077802658
19,Derecha,19,0.3160596489906311,0.7059465646743774,-0.11350034177303314
19,Derecha,20,0.3217101991176605,0.6648074984550476,-0.11801117658615112
19,Derecha,0,0.2371036857366562,0.8816595077514648,3.404321375910513e-07
19,Derecha,1,0.20023225247859955,0.8107260465621948,-0.010704792104661465
19,Derecha,2,0.17475013434886932,0.7230371236801147,-0.024767912924289703
19,Derecha,3,0.15080928802490234,0.6585009694099426,-0.03760330751538277
